# tcp-scan-services -- TCP port number to service name map file for tcp-scan
#
# This file contains the TCP port number to service name mapping file that
# is used by tcp-scan to display TCP service names.
#
# The format of this file is the same as that used for the services file used
# by Unix, Linux and Windows, which is typically located in /etc/services or
# %WINDIR%\system32\drivers\etc\services.
#
mrssrendezvous	7392/tcp
winqedit	7395/tcp
hexarc	7397/tcp
mtportmon	7421/tcp
pmdmgr	7426/tcp
oveadmgr	7427/tcp
ovladmgr	7428/tcp
opi-sock	7429/tcp
xmpv7	7430/tcp
pmd	7431/tcp
faximum	7437/tcp
pythonds	7464/tcp
telops-lmd	7491/tcp
silhouette	7500/tcp
ovbus	7501/tcp
ovhpas	7510/tcp
pafec-lm	7511/tcp
nta-ds	7544/tcp
nta-us	7545/tcp
vsi-omega	7566/tcp
aries-kfinder	7570/tcp
sun-lm	7588/tcp
qaz	7597/tcp
indi	7624/tcp
simco	7626/tcp
soap-http	7627/tcp
pmdfmgt	7633/tcp
imqtunnels	7674/tcp
imqtunnel	7675/tcp
imqbrokerd	7676/tcp
sync-em7	7707/tcp
medimageportal	7720/tcp
nitrogen	7725/tcp
sstp-1	7743/tcp
cbt	7777/tcp
interwise	7778/tcp
vstat	7779/tcp
accu-lmgr	7781/tcp
minivend	7786/tcp
pnet-conn	7797/tcp
pnet-enc	7798/tcp
apc-7845	7845/tcp
apc-7846	7846/tcp
qo-secure	7913/tcp
t2-drm	7932/tcp
t2-brm	7933/tcp
supercell	7967/tcp
micromuse-ncps	7979/tcp
quest-vista	7980/tcp
irdmi2	7999/tcp
irdmi	8000/tcp
vcom-tunnel	8001/tcp
teradataordbms	8002/tcp
jserv	8007/tcp
http-alt	8008/tcp
ajp13	8009/tcp
ftp-proxy	8021/tcp
oa-system	8022/tcp
spamd	8025/tcp
spamd-cfg	8026/tcp
pro-ed	8032/tcp
mindprint	8033/tcp
gg	8074/tcp
http-alt	8080/tcp
blackice-icecap	8081/tcp
blackice-alerts	8082/tcp
radan-http	8088/tcp
xprint-server	8100/tcp
mtl8000-matrix	8115/tcp
cp-cluster	8116/tcp
privoxy	8118/tcp
apollo-data	8121/tcp
apollo-admin	8122/tcp
indigo-vrmi	8130/tcp
indigo-vbcp	8131/tcp
dbabble	8132/tcp
isdd	8148/tcp
patrol	8160/tcp
patrol-snmp	8161/tcp
vvr-data	8199/tcp
trivnet1	8200/tcp
trivnet2	8201/tcp
lm-perfworks	8204/tcp
lm-instmgr	8205/tcp
lm-dta	8206/tcp
lm-sserver	8207/tcp
lm-webwatcher	8208/tcp
rexecj	8230/tcp
server-find	8351/tcp
cruise-enum	8376/tcp
cruise-swroute	8377/tcp
cruise-config	8378/tcp
cruise-diags	8379/tcp
cruise-update	8380/tcp
m2mservices	8383/tcp
cvd	8400/tcp
sabarsd	8401/tcp
abarsd	8402/tcp
admind	8403/tcp
espeech	8416/tcp
espeech-rtp	8417/tcp
pcsync-https	8443/tcp
pcsync-http	8444/tcp
npmp	8450/tcp
vp2p	8473/tcp
fde	8500/tcp
rtsp-alt	8554/tcp
d-fence	8555/tcp
canon-bjnp1	8611/tcp
canon-bjnp2	8612/tcp
canon-bjnp3	8613/tcp
canon-bjnp4	8614/tcp
vnyx	8699/tcp
ibus	8733/tcp
mc-appserver	8763/tcp
openqueue	8764/tcp
ultraseek-http	8765/tcp
dpap	8770/tcp
msgclnt	8786/tcp
msgsrvr	8787/tcp
truecm	8804/tcp
cddbp-alt	8880/tcp
ddi-tcp-1	8888/tcp
ddi-tcp-2	8889/tcp
ddi-tcp-3	8890/tcp
ddi-tcp-4	8891/tcp
ddi-tcp-5	8892/tcp
ddi-tcp-6	8893/tcp
ddi-tcp-7	8894/tcp
jmb-cds1	8900/tcp
jmb-cds2	8901/tcp
manyone-http	8910/tcp
manyone-xml	8911/tcp
cumulus-admin	8954/tcp
bctp	8999/tcp
cslistener	9000/tcp
etlservicemgr	9001/tcp
dynamid	9002/tcp
sctp	9006/tcp
pichat	9009/tcp
tambora	9020/tcp
panagolin-ident	9021/tcp
paragent	9022/tcp
swa-1	9023/tcp
swa-2	9024/tcp
swa-3	9025/tcp
swa-4	9026/tcp
glrpc	9080/tcp
websm	9090/tcp
xmltec-xmlmail	9091/tcp
hp-pdl-datastr	9100/tcp
bacula-dir	9101/tcp
bacula-fd	9102/tcp
bacula-sd	9103/tcp
peerwire	9104/tcp
DragonIDSConsole	9111/tcp
ms-sql2000	9152/tcp
netlock1	9160/tcp
netlock2	9161/tcp
netlock3	9162/tcp
netlock4	9163/tcp
netlock5	9164/tcp
wap-wsp	9200/tcp
wap-wsp-wtp	9201/tcp
wap-wsp-s	9202/tcp
wap-wsp-wtp-s	9203/tcp
wap-vcard	9204/tcp
wap-vcal	9205/tcp
wap-vcard-s	9206/tcp
wap-vcal-s	9207/tcp
oma-mlp	9210/tcp
oma-mlp-s	9211/tcp
fsc-port	9217/tcp
teamcoherence	9222/tcp
swtp-port1	9281/tcp
swtp-port2	9282/tcp
callwaveiam	9283/tcp
visd	9284/tcp
n2h2server	9285/tcp
cumulus	9287/tcp
armtechdaemon	9292/tcp
secure-ts	9318/tcp
guibase	9321/tcp
mpidcmgr	9343/tcp
mphlpdmc	9344/tcp
ctechlicensing	9346/tcp
fjdmimgr	9374/tcp
fjinvmgr	9396/tcp
mpidcagt	9397/tcp
ismserver	9500/tcp
mngsuite	9535/tcp
trispen-sra	9555/tcp
cba8	9593/tcp
msgsys	9594/tcp
pds	9595/tcp
micromuse-ncpw	9600/tcp
streamcomm-ds	9612/tcp
l5nas-parchan	9747/tcp
rasadv	9753/tcp
davsrc	9800/tcp
sstp-2	9801/tcp
davsrcs	9802/tcp
sapv1	9875/tcp
sd	9876/tcp
cyborg-systems	9888/tcp
monkeycom	9898/tcp
sctp-tunneling	9899/tcp
iua	9900/tcp
domaintime	9909/tcp
sype-transport	9911/tcp
apc-9950	9950/tcp
apc-9951	9951/tcp
apc-9952	9952/tcp
osm-appsrvr	9990/tcp
osm-oev	9991/tcp
palace-1	9992/tcp
palace-2	9993/tcp
palace-3	9994/tcp
palace-4	9995/tcp
palace-5	9996/tcp
palace-6	9997/tcp
distinct32	9998/tcp
distinct	9999/tcp
ndmp	10000/tcp
scp-config	10001/tcp
stel	10005/tcp
mvs-capacity	10007/tcp
octopus	10008/tcp
amanda	10080/tcp
amandaidx	10082/tcp
amidxtape	10083/tcp
itap-ddtp	10100/tcp
ezmeeting-2	10101/tcp
ezproxy-2	10102/tcp
ezrelay	10103/tcp
bctp-server	10107/tcp
netiq-endpoint	10113/tcp
netiq-qcheck	10114/tcp
netiq-endpt	10115/tcp
netiq-voipa	10116/tcp
bmc-perf-sd	10128/tcp
apollo-relay	10252/tcp
axis-wimp-port	10260/tcp
blocks	10288/tcp
rmiaux	10990/tcp
irisa	11000/tcp
metasys	11001/tcp
vce	11111/tcp
smsqp	11201/tcp
imip	11319/tcp
imip-channels	11320/tcp
arena-server	11321/tcp
atm-uhas	11367/tcp
hkp	11371/tcp
tempest-port	11600/tcp
h323callsigalt	11720/tcp
intrepid-ssl	11751/tcp
sysinfo-sp	11967/tcp
entextxid	12000/tcp
entextnetwk	12001/tcp
entexthigh	12002/tcp
entextmed	12003/tcp
entextlow	12004/tcp
dbisamserver1	12005/tcp
dbisamserver2	12006/tcp
accuracer	12007/tcp
accuracer-dbms	12008/tcp
rets-ssl	12109/tcp
hivep	12172/tcp
linogridengine	12300/tcp
italk	12345/tcp
NetBus	12346/tcp
tsaf	12753/tcp
i-zipqd	13160/tcp
powwow-client	13223/tcp
powwow-server	13224/tcp
VeritasNetbackup	13701/tcp
VeritasNetbackup	13702/tcp
VeritasNetbackup	13705/tcp
VeritasNetbackup	13706/tcp
VeritasNetbackup	13708/tcp
VeritasNetbackup	13709/tcp
VeritasNetbackup	13710/tcp
VeritasNetbackup	13711/tcp
VeritasNetbackup	13712/tcp
VeritasNetbackup	13713/tcp
VeritasNetbackup	13714/tcp
VeritasNetbackup	13715/tcp
VeritasNetbackup	13716/tcp
VeritasNetbackup	13717/tcp
VeritasNetbackup	13718/tcp
bprd	13720/tcp
bpdbm	13721/tcp
bpjava-msvc	13722/tcp
vnetd	13724/tcp
bpcd	13782/tcp
vopied	13783/tcp
nbdb	13785/tcp
dsmcc-config	13818/tcp
dsmcc-session	13819/tcp
dsmcc-passthru	13820/tcp
dsmcc-download	13821/tcp
dsmcc-ccp	13822/tcp
sua	14001/tcp
sage-best-com1	14033/tcp
sage-best-com2	14034/tcp
vcs-app	14141/tcp
gcm-app	14145/tcp
vrts-tdd	14149/tcp
hde-lcesrvr-1	14936/tcp
hde-lcesrvr-2	14937/tcp
hydap	15000/tcp
swgps	15126/tcp
xpilot	15345/tcp
3link	15363/tcp
ptp	15740/tcp
sun-sea-port	16161/tcp
etb4j	16309/tcp
netserialext1	16360/tcp
netserialext2	16361/tcp
netserialext3	16367/tcp
netserialext4	16368/tcp
connected	16384/tcp
subseven	16959/tcp
intel-rci-mp	16991/tcp
isode-dua	17007/tcp
soundsvirtual	17185/tcp
chipper	17219/tcp
kuang2	17300/tcp
biimenu	18000/tcp
opsec-cvp	18181/tcp
opsec-ufp	18182/tcp
opsec-sam	18183/tcp
opsec-lea	18184/tcp
opsec-omi	18185/tcp
ohsc	18186/tcp
opsec-ela	18187/tcp
fw1-cpmi	18190/tcp
fw1-cpd	18191/tcp
fw1-cpd-amon	18192/tcp
fw1-amon	18193/tcp
fw1-cp-rtm	18202/tcp
fw1-cp-reporting	18205/tcp
fw1-pslogon	18207/tcp
fw1-cprid	18208/tcp
fw1-ica-sic	18209/tcp
fw1-ica-pull	18210/tcp
fw1-ica-push	18211/tcp
fw1-cp-redundant	18221/tcp
fw1-pslogon-ng	18231/tcp
fw1-sds-logon	18232/tcp
checkpoint-rtm	18241/tcp
fw1-cp-exnet-pk	18262/tcp
fw1-cp-exnet-re	18263/tcp
fw1-ica-services	18264/tcp
fw1-ica-mgmt	18265/tcp
ac-cluster	18463/tcp
ique	18769/tcp
infotos	18881/tcp
apc-necmp	18888/tcp
igrid	19000/tcp
gkrellmd	19150/tcp
fw1-netso	19190/tcp
opsec-uaa	19191/tcp
ua-secureagent	19194/tcp
keysrvr	19283/tcp
keyshadow	19315/tcp
mtrgtrans	19398/tcp
hp-sco	19410/tcp
hp-sca	19411/tcp
hp-sessmon	19412/tcp
sxuptp	19540/tcp
jcp	19541/tcp
dnp	20000/tcp
microsan	20001/tcp
commtact-http	20002/tcp
commtact-https	20003/tcp
btx	20005/tcp
nburn_id	20034/tcp
mimesweeper-mgmt	20200/tcp
ipdtp-port	20202/tcp
ipulse-ics	20222/tcp
track	20670/tcp
athand-mmp	20999/tcp
irtrans	21000/tcp
vofr-gateway	21590/tcp
tvpm	21800/tcp
webphone	21845/tcp
netspeak-is	21846/tcp
netspeak-cs	21847/tcp
netspeak-acd	21848/tcp
netspeak-cps	21849/tcp
snapenetio	22000/tcp
optocontrol	22001/tcp
wnn6	22273/tcp
wnn4_Cn	22289/tcp
wnn4_Kr	22305/tcp
wnn4_Tw	22321/tcp
hpnpd	22370/tcp
vocaltec-wconf	22555/tcp
aws-brf	22800/tcp
brf-gw	22951/tcp
med-ltp	24000/tcp
med-fsp-rx	24001/tcp
med-fsp-tx	24002/tcp
med-supp	24003/tcp
med-ovw	24004/tcp
med-ci	24005/tcp
med-net-svc	24006/tcp
filesphere	24242/tcp
vista-4gl	24249/tcp
intel_rci	24386/tcp
binkp	24554/tcp
flashfiler	24677/tcp
proactivate	24678/tcp
snip	24922/tcp
icl-twobase1	25000/tcp
icl-twobase2	25001/tcp
icl-twobase3	25002/tcp
icl-twobase4	25003/tcp
icl-twobase5	25004/tcp
icl-twobase6	25005/tcp
icl-twobase7	25006/tcp
icl-twobase8	25007/tcp
icl-twobase9	25008/tcp
icl-twobase10	25009/tcp
vocaltec-hos	25793/tcp
tasp-net	25900/tcp
niobserver	25901/tcp
niprobe	25903/tcp
quake	26000/tcp
wnn6-ds	26208/tcp
ezproxy	26260/tcp
ezmeeting	26261/tcp
k3software-svr	26262/tcp
k3software-cli	26263/tcp
gserver	26264/tcp
flex-lm	27000/tcp
flex-lm	27001/tcp
flex-lm	27002/tcp
flex-lm	27003/tcp
flex-lm	27004/tcp
flex-lm	27005/tcp
flex-lm	27006/tcp
flex-lm	27007/tcp
flex-lm	27008/tcp
flex-lm	27009/tcp
flexlm10	27010/tcp
imagepump	27345/tcp
subseven	27374/tcp
kopek-httphead	27504/tcp
Trinoo_Master	27665/tcp
ars-vista	27782/tcp
tw-auth-key	27999/tcp
nxlmd	28000/tcp
siemensgsm	28240/tcp
pago-services1	30001/tcp
pago-services2	30002/tcp
Elite	31337/tcp
xqosd	31416/tcp
tetrinet	31457/tcp
lm-mon	31620/tcp
gamesmith-port	31765/tcp
t1distproc60	32249/tcp
sec-ntb-clnt	32635/tcp
filenet-tms	32768/tcp
filenet-rpc	32769/tcp
filenet-nch	32770/tcp
filenet-rmi	32771/tcp
filenet-pa	32772/tcp
filenet-cm	32773/tcp
filenet-re	32774/tcp
sometimes-rpc13	32775/tcp
sometimes-rpc15	32776/tcp
sometimes-rpc17	32777/tcp
sometimes-rpc19	32778/tcp
sometimes-rpc21	32779/tcp
sometimes-rpc23	32780/tcp
sometimes-rpc25	32786/tcp
sometimes-rpc27	32787/tcp
idmgratm	32896/tcp
diamondport	33331/tcp
traceroute	33434/tcp
turbonote-2	34249/tcp
p-net-local	34378/tcp
p-net-remote	34379/tcp
profinet-rt	34962/tcp
profinet-rtm	34963/tcp
profinet-cm	34964/tcp
ethercat	34980/tcp
kastenxpipe	36865/tcp
neckar	37475/tcp
landesk-cba	38037/tcp
galaxy7-data	38201/tcp
agpolicy	38203/tcp
landesk-cba	38292/tcp
turbonote-1	39681/tcp
cscp	40841/tcp
csccredir	40842/tcp
csccfirewall	40843/tcp
fs-qos	41111/tcp
crestron-cip	41794/tcp
crestron-ctp	41795/tcp
reachout	43118/tcp
reachout	43188/tcp
ndm-agent-port	43189/tcp
ip-provision	43190/tcp
pmcd	44321/tcp
pmcdproxy	44322/tcp
tinyfw	44334/tcp
coldfusion-auth	44442/tcp
coldfusion-auth	44443/tcp
rbr-debug	44553/tcp
rockwell-encap	44818/tcp
invision-ag	45054/tcp
eba	45678/tcp
ssr-servermgr	45966/tcp
mediabox	46999/tcp
mbus	47000/tcp
dbbrowse	47557/tcp
directplaysrvr	47624/tcp
ap	47806/tcp
bacnet	47808/tcp
nimcontroller	48000/tcp
nimspooler	48001/tcp
nimhub	48002/tcp
nimgtw	48003/tcp
com-bardac-dw	48556/tcp
iqobject	48619/tcp
compaqdiag	49400/tcp
bo2k	54320/tcp
netprowler-manager	61439/tcp
netprowler-manager2	61440/tcp
netprowler-sensor	61441/tcp
pcanywhere	65301/tcp
fw1-sds-logon-ng	65524/tcp
