name,repository
unidom-visitor,https://github.com/topbitdu/unidom-visitor
malady,https://github.com/jsyeo/malady
no_conditionals,https://github.com/RichOrElse/no-conditionals
jszip-rails,https://github.com/ronnqvistandreas/jszip-rails
backport_dig,https://github.com/koic/backport_dig
blob-feature-check-rails,https://github.com/ronnqvistandreas/blob-feature-check-rails
agita,https://github.com/fornellas/agita
lita-onewheel-fogo,https://github.com/onewheelskyward/lita-onewheel-fogo
dqscore,https://github.com/douglasqsantos/dqscore
password_reuse_policy,https://github.com/naveenagarwal/password_reuse_policy
mize,https://github.com/flori/mize
thread-inheritable_attributes,https://github.com/zeisler/thread-inheritable_attributes
rails_html_javascript_templates,https://github.com/theotherzach/html-rails-templates
SnowWeather,https://github.com/Jrsnow8921/SnowWeatherGem
pansophy_authenticator,https://github.com/sealink/pansophy_authenticator
redux,https://github.com/janlelis/redux.rb
lyp-win,https://github.com/noteflakes/lyp
omniauth-carvoyant,https://github.com/faragorn/omniauth-carvoyant
pactas_itero,https://github.com/shipcloud/pactas_itero
memorandum,https://github.com/robertlude/memorandum
webhook_system,https://github.com/payrollhero/webhook_system
sensu-plugins-couchdb,https://github.com/sensu-plugins/sensu-plugins-couchdb
docker-spec,https://github.com/BreinsNet/docker-spec
backup_repos,https://github.com/jpalumickas/backup-repos
think_feel_do_dashboard,https://github.com/NU-CBITS/think_feel_do_dashboard
simp-build-helpers,https://github.com/simp/rubygem-simp-build-helpers
lita-awyiss,https://github.com/brianvans/lita-awyiss
bnsly,https://github.com/supersimple/bnsly-gem
iron-crawler,https://github.com/noqcks/iron-crawler
i18n_compare_yaml_files,https://github.com/kimomicho/i18n_compare_yaml_files
lingua-it-readability,https://github.com/codepr/lingua-it-readability
unidom-certificate-china,https://github.com/topbitdu/unidom-certificate-china
unidom-certificate,https://github.com/topbitdu/unidom-certificate
unidom-article_number,https://github.com/topbitdu/unidom-article_number
unidom-contact-china,https://github.com/topbitdu/unidom-contact-china
unidom-geo,https://github.com/topbitdu/unidom-geo
ecm_translations2_backend,https://github.com/robotex82/ecm_translations2_backend
ecm_youtube_backend,https://github.com/robotex82/ecm_youtube_backend
yt-audit,https://github.com/Fullscreen/yt-audit
metaheader,https://github.com/cfillion/metaheader
unidom-order,https://github.com/topbitdu/unidom-order
unidom-shopping,https://github.com/topbitdu/unidom-shopping
unidom-price,https://github.com/topbitdu/unidom-price
unidom-product,https://github.com/topbitdu/unidom-product
unidom-party,https://github.com/topbitdu/unidom-party
monsoon-droplet,https://github.com/neilgupta/monsoon
active_record_stats,https://github.com/enova/active_record_stats
lita-mingle,https://github.com/visioncritical/lita-mingle
time_pieces,https://github.com/riggleg/time_pieces
pathseg-rails,https://github.com/javimbk/pathseg-rails
doc-turbolinks,https://github.com/turbolinks/turbolinks-classic
humanized_id,https://github.com/sealink/humanized_id
qb,https://github.com/nrser/qb
enhanced-elastic-beanstalk,https://github.com/mepatterson/enhanced-elastic-beanstalk
get_to_work,https://github.com/collectiveidea/get_to_work
rdavila-rugged,https://github.com/libgit2/rugged
logging-google-cloud,https://github.com/tobiasstrebitzer/logging-google-cloud
ice_cube_chosko,https://github.com/Chosko/ice_cube
inspect,https://github.com/siadat/inspect
capistrano-deploy-lock,https://github.com/maruf-freelancer/capistrano-deploy-lock
d3pie-rails,https://github.com/m-harnish/d3pie-rails
knocknock,https://github.com/zakmysta/knocknock
puppet-repl,https://github.com/nwops/puppet-debugger
ecm_videos,https://github.com/robotex82/ecm_videos
phcpress,https://github.com/PHCNetworks/phc-press
seapig-server,https://github.com/yunta-mb/seapig-server
plaid_rails,https://github.com/cdwilhelm/plaid_rails
urbandict,https://github.com/elifoster/urbandict-rb
phcscriptcdn,https://github.com/PHCNetworks/phc-scriptcdn
enum_ext,https://github.com/alekseyl/enum_ext
zoo_stream,https://github.com/zooniverse/zoo_stream
rodash,https://github.com/SINTEF-9012/Rodash
rancher-shell,https://github.com/marcqualie/rancher-shell
websocket-controller,https://github.com/goshan/websocket-controller
unidom-authorization,https://github.com/topbitdu/unidom-authorization
coloredcoins,https://github.com/genaromadrid/coloredcoins-ruby
renc,https://github.com/k-ta-yamada/renc
tzispa_utils,https://github.com/japiber/tzispa_utils
tzispa_helpers,https://github.com/japiber/tzispa_helpers
tzispa,https://github.com/japiber/tzispa
tzispa_rig,https://github.com/japiber/tzispa_rig
tzispa_data,https://github.com/japiber/tzispa_data
tzispa_experts,https://github.com/japiber/tzispa_experts
tracery,https://github.com/elib/tracery
tachikoma_ai,https://github.com/sinsoku/tachikoma_ai
email_assessor,https://github.com/wolfemm/email_assessor
dogviz,https://github.com/damned/dogviz
guts,https://github.com/tyler-king/guts
update_repo,https://github.com/seapagan/update_repo
rctags-watcher,https://github.com/vladbalmos/rctags-watcher
production_toolkit,https://github.com/sealink/production_toolkit
leeroy_app,https://github.com/FitnessKeeper/leeroy
drtom_rails_config,https://github.com/railsconfig/config
drtom-textacular,https://github.com/textacular/textacular
chronicler,https://github.com/archan937/chronicler
cassie-rails,https://github.com/eprothro/cassie-rails
time-predicates,https://github.com/Szeliga/time-predicates
ios_parser,https://github.com/bjmllr/ios_parser
tty-color-cli,https://github.com/piotrmurach/tty-color-cli
ex_machina,https://github.com/rpanachi/ex_machina
serverspec-aws,https://github.com/SaltwaterC/serverspec-aws
exchange_rates_nbp,https://github.com/maciejmajewski/exchange_rates_nbp
thieve,https://github.com/mjwhitta/thieve
rspec-matcher,https://github.com/pekhee/rspec-matcher
unidom-standard,https://github.com/topbitdu/unidom-standard
secret_garden,https://github.com/dkastner/secret_garden
attributor-flatpack,https://github.com/careo/attributor-flatpack
riley_ipsum,https://github.com/blimpage/riley_ipsum
motion-html,https://github.com/andrewhavens/motion-html
mfrc522,https://github.com/atitan/MFRC522_Ruby
flowcommerce,https://github.com/flowcommerce/ruby-sdk
has_config,https://github.com/t27duck/has_config
namekuji,https://github.com/thetallgrassnet/namekuji
kitchen-vz,https://github.com/Kasen/kitchen-vz
webhdfs-rlz,https://github.com/thomasvincent/ruby-webhdfs-rlz
embulk-input-sftp,https://github.com/embulk/embulk-input-sftp
abalone,https://github.com/binford2k/abalone
ghedsh,https://github.com/ULL-ESIT-GRADOII-TFG/ghedsh
moneybird,https://github.com/maartenvanvliet/moneybird
sm-fluent-plugin-sql,https://github.com/fluent/fluent-plugin-sql
jp_address,https://github.com/densya203/jp_address
avro-builder,https://github.com/salsify/avro-builder
multi_ruby_runner,https://github.com/jhund/multi_ruby_runner
bibliothecary,https://github.com/librariesio/bibliothecary
knife-depsolver,https://github.com/jeremiahsnapp/knife-depsolver
bundler-native-gems,https://github.com/caius/bundler-native-gems
propane,https://github.com/ruby-processing/propane
driskell-listen,https://github.com/driskell/listen
vagrant-reflect,https://github.com/driskell/vagrant-reflect
simple_segment,https://github.com/whatthewhat/simple_segment
bigquery_migration,https://github.com/medjed/bigquery_migration
lighter_box,https://github.com/die-antwort/lighter_box
cutcut,https://github.com/stjhimy/cutcut
fictive,https://github.com/maetl/fictive
dry-view,https://github.com/dry-rb/dry-view
threeman,https://github.com/patientslikeme/threeman
wonder_navigation,https://github.com/douglaslise/wonder_navigation
unicode-age,https://github.com/janlelis/unicode-age
sycamore,https://github.com/marcelotto/sycamore
therubyracer-xcode,https://github.com/sotownsend/therubyracer
ocar,https://github.com/lucasocon/ocar
activerecord-oracle_enhanced-adapter-monky_patch_755,https://github.com/koic/oracle-enhanced-monky_patch_755
conjur-asset-policy,https://github.com/conjurinc/conjur-asset-policy
redcarpet_yt,https://github.com/swerwath/redcarpet_yt
mojang,https://github.com/elifoster/mojang-rb
logstash-filter-useragent2,https://github.com/ebuildy/logstash-filter-useragent
repres-dosser,https://github.com/topbitdu/repres-dosser
fish0,https://github.com/rambler-digital-solutions/fish0
github-cloner,https://github.com/agilecreativity/github-cloner
tla-sbuilder-salesforce,https://github.com/jarjuk/tla-sbuilder-salesforce
smart_proxy_vault,https://github.com/theforeman/smart_proxy_vault
rubychy,https://github.com/nkaviani/rubychy
invitation,https://github.com/tomichj/invitation
tafel,https://github.com/jmettraux/raabro
torba-rails,https://github.com/torba-rb/torba-rails
invoice_printer,https://github.com/strzibny/invoice_printer
docker_houston,https://github.com/alex-zige/docker_houston
cryptozoologist,https://github.com/feministy/cryptozoologist
sensu-plugins-lvm,https://github.com/sensu-plugins/sensu-plugins-lvm
paperclip_utils,https://github.com/westonganger/paperclip_utils
bl,https://github.com/sakihet/bl
sidekiq-enqueuer,https://github.com/richfisher/sidekiq-enqueuer
bobkit,https://github.com/DannyBen/bobkit
server_settings,https://github.com/monsterstrike/server_settings
kolor-picker,https://github.com/emn178/kolor-picker-rails
cookstyle,https://github.com/chef/cookstyle
MSP,https://github.com/mad-raz/MSP
miasma-google,https://github.com/miasma-rb/miasma-google
uob-payroll,https://github.com/payrollhero/uob-payroll
repres-hyper_text,https://github.com/topbitdu/repres-hyper_text
repres-bootstrap,https://github.com/topbitdu/repres-bootstrap
flopp,https://github.com/ioquatix/samovar
logstash-filter-geoip2,https://github.com/ebuildy/logstash-filter-geoip
roger_sneakpeek,https://github.com/DigitPaint/roger_sneakpeek
rubocop-thread_safety,https://github.com/covermymeds/rubocop-thread_safety
remote_dwsregistry,https://github.com/jrobertson/remote_dwsregistry
openfire_rest_api,https://github.com/unformattmh/openfire_rest_api
ispmail-on-rails,https://github.com/ringe/ispmail-on-rails
wice_grid_ms,https://github.com/marksack/wice_grid
waifu2x-harrisbaird,https://github.com/NARKOZ/waifu2x
net-http2,https://github.com/ostinelli/net-http2
kapost_deploy,https://github.com/kapost/kapost_deploy
top-headlines,https://github.com/zachnewburgh/top-headlines-cli-gem
session_keys,https://github.com/grempe/session-keys-rb
dendrite,https://github.com/yagnik/dendrite
cheripic,https://github.com/shyamrallapalli/cheripic
camel_snake_keys,https://github.com/buermann/camel_snake_keys
blueprint_ruby_client,https://github.com/talis/blueprint_rb
clashinator,https://github.com/leocabeza/clash-api
paperclip_attributes,https://github.com/platanus/paperclip_attributes
file_crawler,https://github.com/hirohisa/file_crawler
binomial_distribution,https://github.com/Nephos/BinomialDistribution
graphql-activerecord,https://github.com/goco-inc/graphql-activerecord
billimatic-client,https://github.com/myfreecomm/billimatic-client-ruby
mypki,https://github.com/nbgallery/mypki
autorequire_rails,https://github.com/corlewsolutions/autorequire_rails
avromatic,https://github.com/salsify/avromatic
rails_magic_renamer,https://github.com/nickdowse/RailsMagicRenamer
mandarin_pay,https://github.com/drakmail/mandarin_pay
patriot-aws,https://github.com/CyberAgent/patriot-workflow-scheduler
truth_serum,https://github.com/chakrit/truth_serum
qtools,https://github.com/kerkomen/qtools
ydim-html,https://github.com/zdavatz/ydim
format_restricter_rails,https://github.com/corlewsolutions/format_restricter_rails
mkalias,https://github.com/LucianoPC/mkalias
perform-later,https://github.com/eprothro/perform-later
sirp,https://github.com/grempe/sirp
MX-Banxico,https://github.com/Maquech/MX-Banxico
fustigit,https://github.com/mckern/fustigit
repres-react,https://github.com/topbitdu/repres-react
representors,https://github.com/mdsol/representors
iroki,https://github.com/mooreryan/iroki
better_fx,https://github.com/Referly/better_fx
sqm2json,https://github.com/nicolasFlinois/sqm2json
quata,https://github.com/DannyBen/quata
kumogata-template,https://github.com/n0ts/kumogata-template
html2odt,https://github.com/planio-gmbh/html2odt
zrb,https://github.com/judofyr/zrb
latexpdf,https://github.com/mjooms/latexpdf
fastlane-plugin-apprepo,https://github.com/suculent/fastlane-plugin-apprepo
postfixman,https://github.com/unformattmh/postfixman
jekyll-rdf,https://github.com/DTP16/jekyll-rdf
prism-rails,https://github.com/acharlop/prism-rails
capybara-restore_state,https://github.com/jeremyevans/capybara-restore_state
directory_diff,https://github.com/envoy/directory_diff
allpay-web-service,https://github.com/CalvertYang/allpay-web-service
spacetree,https://github.com/janfri/spacetree
time_math2,https://github.com/zverok/time_math2
brillo,https://github.com/bessey/brillo
autocomplete_rails,https://github.com/tomichj/autocomplete_rails
ereignishorizont-client,https://github.com/Absolventa/ereignishorizont-client
wet-command_bus,https://github.com/arkency/command_bus
markdown_gmail_sender,https://github.com/jrobertson/markdown_gmail_sender
tron,https://github.com/halo/tron
udongo,https://github.com/udongo/udongo
fastlane-plugin-xcake,https://github.com/jcampbell05/xcake
nexposecli,https://github.com/frozenr7/nexposecli
logstash-filter-redis,https://github.com/make/logstash-filter-redis
marty_rspec,https://github.com/pennymac/marty_rspec
bit_utils,https://github.com/jkr2255/bit_utils
jekyll-octicons,https://github.com/primer/jekyll-octicons
osc-machete,https://github.com/OSC/osc-machete
ood_appkit,https://github.com/OSC/ood_appkit
hypernova,https://github.com/airbnb/hypernova-ruby
http-client,https://github.com/deepfryed/http-client
talktalk_tv,https://github.com/mocoso/talktalk_tv
oxd-ruby,https://github.com/GluuFederation/oxd-ruby
vagrant-guest-msys2,https://github.com/tsmolka/vagrant-guest-msys2
cog-rb,https://github.com/operable/cog-rb
cwsrb,https://github.com/unleashy/cwsrb
xqsr3,https://github.com/synesissoftware/xqsr3
lita-timing,https://github.com/yob/lita-timing
embulk-input-elasticsearch,https://github.com/toyama0919/embulk-input-elasticsearch
stylio,https://github.com/substrakt/stylio
lita-buildkite,https://github.com/conversation/lita-buildkite
luban-mysql,https://github.com/lubanrb/mysql
octicons_helper,https://github.com/primer/octicons_helper
active_setting,https://github.com/sealink/active_setting
sensu-plugins-centrify,https://github.com/aquister/sensu-plugins-centrify
currency-rate,https://github.com/snitko/currency-rate
unidom-position,https://github.com/topbitdu/unidom-position
xe_client,https://github.com/imacchiato/xe_client-ruby
